IMEI,Phone Number,Modified Date,Blocked
359647090651253,882360012775757,2/28/2021 21:31,FALSE
359647090651253,882360012775757,3/28/2021 21:32,FALSE
359647090651261,882360012775776,1/29/2021 12:33:29 AM,False
359647090651261,882360012775776,2/28/2021 21:31,FALSE
359647090651261,882360012775776,3/28/2021 21:32,FALSE
359647090651279,882360012775502,1/29/2021 12:33:29 AM,False
359647090651279,882360012775502,2/28/2021 21:31,FALSE
359647090651279,882360012775502,3/28/2021 21:32,FALSE
359647090651329,882360012775626,1/29/2021 12:33:29 AM,False
359647090651329,882360012775626,2/28/2021 21:31,FALSE
359647090651329,882360012775626,3/28/2021 21:32,FALSE
359647090651337,882360012775669,1/29/2021 12:33:29 AM,False
359647090651337,882360012775669,2/28/2021 21:31,FALSE
359647090651337,882360012775669,3/28/2021 21:32,FALSE
359647090651345,882360012775628,1/29/2021 12:33:29 AM,True
359647090651345,882360012775628,2/28/2021 21:31,TRUE
359647090651345,882360012775628,3/28/2021 21:32,TRUE
359647090653762,882360012775761,1/29/2021 12:33:29 AM,False
359647090653762,882360012775761,2/28/2021 21:31,FALSE
359647090653762,882360012775761,3/28/2021 21:32,FALSE
359647090653770,882360012775678,1/29/2021 12:33:29 AM,False
359647090653770,882360012775678,2/28/2021 21:31,FALSE
359647090653770,882360012775678,3/28/2021 21:32,FALSE
359647090653861,882360012775503,1/29/2021 12:33:29 AM,False
359647090653861,882360012775503,2/28/2021 21:31,FALSE
359647090653861,882360012775503,3/28/2021 21:32,FALSE
359647090655486,882360012775671,1/29/2021 12:33:29 AM,False
359647090655486,882360012775671,2/28/2021 21:31,FALSE
359647090655486,882360012775671,3/28/2021 21:32,FALSE
359647090655502,882360012775675,1/29/2021 12:33:29 AM,False
359647090655502,882360012775675,2/28/2021 21:31,FALSE
359647090655502,882360012775675,3/28/2021 21:32,FALSE
359647090655536,882360012775520,1/29/2021 12:33:29 AM,False
359647090655536,882360012775520,2/28/2021 21:31,FALSE
359647090655536,882360012775520,3/28/2021 21:32,FALSE
359647090655551,882360012775627,1/29/2021 12:33:29 AM,False
359647090655551,882360012775627,2/28/2021 21:31,FALSE
359647090655551,882360012775627,3/28/2021 21:32,FALSE
359647090657326,882360012775546,1/29/2021 12:33:29 AM,False
359647090657326,882360012775546,2/28/2021 21:31,FALSE
359647090657326,882360012775546,3/28/2021 21:32,FALSE
359647090657342,882360012775544,1/29/2021 12:33:29 AM,True
359647090657342,882360012775544,2/28/2021 21:31,TRUE
359647090657342,882360012775544,3/28/2021 21:32,TRUE
359647090657375,882360012775547,1/29/2021 12:33:29 AM,True
359647090657375,882360012775547,2/28/2021 21:31,TRUE
359647090657375,882360012775547,3/28/2021 21:32,TRUE
359647090657417,882360012775541,1/29/2021 12:33:29 AM,False
359647090657417,882360012775541,2/28/2021 21:31,FALSE
359647090657417,882360012775541,3/28/2021 21:32,FALSE
359647090657433,882360012775548,1/29/2021 12:33:29 AM,False
359647090657433,882360012775548,2/28/2021 21:31,FALSE
359647090657433,882360012775548,3/28/2021 21:32,FALSE
359647090657441,882360012775545,1/29/2021 12:33:29 AM,True
359647090657441,882360012775545,2/28/2021 21:31,TRUE
359647090657441,882360012775545,3/28/2021 21:32,TRUE
869530043055314,882360012775601,1/29/2021 12:33:29 AM,True
869530043055314,882360012775601,2/28/2021 21:31,TRUE
869530043055314,882360012775601,3/28/2021 21:32,TRUE
